ID,n7HRing,nS,n6aHRing,SlogP_VSA11,NddssS,nG12FHRing,SlogP_VSA7,n7Ring,SMR_VSA6,GATS2pe,SLogP,n10FaRing,AATSC0pe,Xch-6dv,VSA_EState6,nBridgehead,JGI6,AATS2Z,ATSC6v,NddsN,ATSC6dv,EState_VSA9,Xch-6d,AATSC2v,nCl,AATSC0i,JGI10,NdS,JGT10,ATSC7v,VSA_EState7,FilterItLogS,n5Ring,Xc-5d,EState_VSA2,AATS1p,NaaCH,AATSC0d,GATS1pe,ATSC7p,Xc-5dv,C1SP3,NssssN,ATSC5p,AATS0v,n7aRing,n10FARing,nRing,ATSC2v,n10FRing,GATS1Z,Xch-3d,NdsN,nG12Ring,CIC0,ATSC4Z,GATS2d,nAromAtom,ATSC2dv,fMF,ATSC8dv,nFAHRing,Class
D0877,0,0,0,5.879988336,0,0,0,0,6.606881965,0.770663448,2.548,0,0.129338776,0.116604183,17.58053387,0,0.017966161,23.73333333,-196.2872151,0,9.76244898,9.843390349,0.407617628,-4.158111101,0,1.521593466,0.00744822,0,0.360450705,-218.3611068,0,-3.160734065,1,0.191638319,0,1.862775784,9,0.546938776,0.712382554,-1.686751018,0.052222471,2,0,1.733093003,238.4926722,0,0,3,-249.486666,0,0.710416464,0,0,0,3.544510183,-4.305306122,1.124875622,15,-4.893877551,0.457142857,-50.82693878,0,1
D0207,0,0,0,0,0,1,0,0,27.87414903,0.887419018,6.1806,0,0.12866018,0.166611795,-1.139630504,2,0.019572245,17.23741007,-691.4434057,0,-168.7530864,23.68431477,0.21030028,1.428331336,0,1.270200087,0.007886308,0,0.526761518,461.6771483,11.18354121,-5.583991635,0,1.903733078,54.81057407,1.679803344,0,0.597173997,0.758740779,1.55003455,0.551632628,8,0,-2.185014409,188.2734172,0,0,4,397.0761114,0,0.949035887,0,0,1,5.80137561,-75.51851852,1.525344854,0,81.58024691,0.305555556,-88.01234568,1,1
D0011,0,0,0,5.749511833,0,0,5.022633314,0,7.109797541,0.658683358,3.92732,0,0.139488995,0.14579941,11.86628242,0,0.021018465,25.87323944,-764.520336,0,-110.2644443,16.33780284,0.388644546,7.201114119,1,1.410676797,0.015319137,0,0.504936495,-308.7463226,-0.170239303,-4.729059588,1,0.459564557,12.32800135,1.936893782,7,0.694824509,0.68542867,-0.024678847,0.154391571,1,0,-0.243757325,247.7319337,0,0,3,511.2791024,0,0.586825653,0,0,0,3.724649335,-181.9541939,1.097578622,15,15.65563561,0.390243902,19.25384655,0,1
D0300,1,0,0,0,0,0,5.022633314,1,16.76145474,0.635706782,5.68314,0,0.104165159,0.0758903,17.9341009,0,0.016810967,22.70873786,205.418267,0,-17.44107779,11.60093989,0.219416097,2.191795218,1,1.442034056,0.007745808,0,0.463717141,-1023.46271,0.601505466,-6.773509369,0,0.653146131,11.81435946,1.937246324,10,0.643274854,0.7081332,-5.346444264,0.198068973,3,0,1.960112856,235.5842928,0,0,4,225.7549074,0,0.661600798,0,0,0,4.299346051,-88.88334872,1.238128861,18,41.90400845,0.456140351,42.97104902,1,1
D0023,0,0,0,5.749511833,0,0,0,0,26.24115118,0.999227301,6.9362,0,0.090486972,0.108873849,11.67547053,0,0.021008818,29.03636364,532.2575518,0,-63.45980137,9.154013891,0.350916477,6.765060265,0,1.493620202,0.00512713,0,0.429291718,503.5128089,2.820908263,-9.451620522,1,0.521783023,5.783244946,2.040551371,6,0.576388889,0.723671721,9.181679459,0.232266418,7,0,-5.818191163,241.6048699,0,0,3,744.1566291,0,0.479731471,0,0,0,4.395545685,2702.706667,1.000350493,15,95.78911385,0.266666667,-82.16503265,0,1
D0660,0,0,0,5.749511833,0,0,0,0,7.109797541,0.94254468,3.37,1,0.094000184,0.048112522,12.30789383,0,0.023605442,18.65517241,-629.9558403,0,-31.43526171,4.736862954,0.136082763,5.519997159,0,1.357980624,0.011019284,0,0.480341295,-103.737835,1.429527668,-4.445283501,0,0.083333333,5.783244946,1.872594969,6,0.547291093,0.657836163,-1.193378287,0.027777778,1,0,0.595073547,220.6931815,0,0,2,320.1598352,1,0.832221338,0,0,0,3.775859362,-72.14325069,1.32885906,10,-17.09825528,0.303030303,-13.20844812,0,0
D0109,0,0,0,0,0,0,0,0,0,0.819174446,0.7358,0,0.223827768,0.066219963,3.021393613,0,0.008952106,26.84745763,268.2716707,0,41.94809689,0,0.272165527,2.51746107,0,2.851776791,0,0,0.488403876,15.65243711,5.398096918,-2.480532025,2,0.308925565,18.6529643,1.718710428,7,0.650519031,0.612384373,1.295020742,0.097476458,2,0,-0.162494422,232.6202495,0,0,3,148.5302031,0,0.613951601,0,0,0,3.195148275,94.89619377,1.555242517,16,-50.76816609,0.558823529,-3.996539792,0,1
D0831,0,0,1,0,0,0,0,0,10.63357721,0.558901365,4.9891,0,0.073916824,0.065277778,17.01322724,0,0.019687875,22.80263158,594.2746824,0,20.5973535,10.52378311,0.222222222,0.821708501,0,1.736385458,0.005996605,0,0.418188527,-516.5200111,4.927499264,-6.564796037,0,0.19245009,0,1.946492783,8,0.559546314,0.795758929,-3.907041747,0.072168784,2,0,-2.273041806,246.4513973,0,0,3,62.44984605,0,0.746632543,0,0,0,4.101650449,-79.72022684,1.334237198,18,6.603024575,0.434782609,-41.99810964,0,1
D1043,1,0,0,0,0,0,5.022633314,1,16.84749144,0.629982536,3.3712,0,0.117295502,0.056131276,14.41207969,0,0.02192046,26.28333333,44.01472693,0,-73.96693579,11.60093989,0.170103454,1.769270992,1,1.506633792,0,0,0.430922362,-808.6590277,-0.168955026,-3.976022088,0,0.449689636,18.23518108,1.968387668,8,0.665224913,0.573415584,-4.640561827,0.13212515,0,0,-0.89488863,253.0511754,0,0,3,106.1562595,0,0.543055556,0,0,0,3.41487401,-62,1.142912874,12,7.919304541,0.5,21.75312914,1,1
D0383,0,0,0,0,0,0,0,0,64.84493666,1.395682976,-1.7034,0,0.109798535,0,0,0,0.005830904,12.70886076,99.75193533,0,5.557865995,27.8051378,0,-12.48158854,1,1.189557649,0.005509642,0,0.211078265,17.58025717,0.399691358,-3.641582452,0,0,0,1.472609258,0,0.270321361,1.127440401,-0.071978307,0,10,0,-0.31760046,162.3035514,0,0,1,-986.0454946,0,0.902386676,0.288675135,0,0,4.005854915,-21.63516068,1.488780207,0,-54.3296693,0.065217391,-1.387243576,0,0
D0153,0,0,0,0,0,0,0,0,34.7975699,1.001491282,1.9007,0,0.139733221,0.059852793,-0.807754046,0,0.022731044,17.50413223,2467.834538,0,-19.77601457,28.42117772,0.103668078,6.414881536,0,1.200146828,0.010063808,0,0.666952531,-935.2132766,-8.189621262,-2.222646279,0,2.295967533,37.32617813,1.556178006,0,0.68314256,0.889992723,-8.181420881,0.875064677,13,0,-9.009281488,172.7015285,0,0,3,1552.401332,0,1.026158069,0,0,1,5.553833836,-145.0585328,1.788022509,0,64.37200832,0.233870968,-96.33844953,0,1
D0845,0,0,0,5.749511833,0,0,5.022633314,0,14.09534397,0.613914662,0.2824,0,0.178550383,0.089171645,1.241108208,0,0.023967882,26.44230769,-1186.856097,0,-121.8313492,17.33460737,0.158989296,12.71545846,1,1.387615646,0.007666856,0,0.641191668,390.8274576,-0.259179579,-2.100324021,0,1.979832504,22.57035792,1.827212093,2,0.961415816,0.873041453,4.068315179,0.666804746,1,0,-7.750232619,227.7504193,0,0,4,1322.40768,0,0.681306933,0,0,0,4.074096796,184.6913265,1.330973338,6,76.2175611,0.321428571,9.924729151,0,0
D0305,0,2,0,0,0,1,0,0,11.50570721,0.574981819,1.4296,0,0.135325617,0,-2.864138558,2,0.017767107,20.89393939,-699.8889409,0,-130.5624143,4.736862954,0,-2.313758526,0,1.49688723,0.011306232,0,0.489675358,-280.9178276,4.508708762,-4.390296928,0,0.700317877,29.70652664,1.8318327,0,0.582561728,0.709214961,-0.951805807,0.233130626,7,0,3.328408323,204.8413371,0,0,2,-305.4161254,0,0.683137639,0,0,2,4.467585765,76,1.404184226,0,104.4897119,0.319444444,-111.5775034,1,0
D0819,0,2,0,11.49902367,1,0,5.022633314,0,11.51503717,0.692164922,3.96124,0,0.167622521,0.290995179,4.906100095,0,0.019291085,33.325,244.6989596,0,-48.72839506,25.59776073,0.609680641,8.561317975,1,1.611053916,0.00754578,0,0.538221945,371.3965828,0.021506476,-6.281031824,3,0.862347636,39.67645506,2.118062397,4,0.753615702,0.612729153,1.453145527,0.419211817,2,0,3.881451857,263.0013372,0,0,4,684.905438,0,0.680094238,0,0,0,3.481176908,-127.7747934,1.134681289,16,45.5308642,0.522727273,-58.84259259,1,1
D1031,0,2,0,0,0,0,0,0,5.752853607,0.43767112,0.194,0,0.159333284,0,-0.956242284,0,0,25.95238095,-472.1673658,0,-41.01482943,5.106527395,0,3.841321617,0,1.606096762,0,0,0.703739788,-509.1964794,0,-0.759679011,0,0.779039102,5.752853607,1.859202339,0,0.705621302,0.783650066,-3.11263225,0.206595575,3,0,1.373088089,209.7979987,0,0,0,161.3355079,0,1.009406888,0,0,0,2.86584955,12.34319527,2.108914845,0,30.16436555,0,35.0025568,0,1
D0261,0,0,1,0,0,0,0,0,6.606881965,0.784840594,-1.51428,0,0.198278668,0.10511154,0,0,0.023206997,22.87719298,-238.4649309,0,-31.2289282,9.843390349,0.275377538,0.075760596,0,1.342979664,0,0,0.569888549,-304.5716151,-0.580527211,-0.297127522,1,0.448784223,13.02770359,1.58735424,1,0.688865765,0.845080782,-1.587853403,0.096622903,3,0,-0.2572534,201.2556023,0,0,2,4.318353958,0,0.77922227,0,0,0,3.230060978,-68.20187305,1.330895214,6,8.303850156,0.35483871,-2.983350676,0,0
D0135,1,0,0,0,0,0,5.022633314,1,18.49233812,0.787520441,3.1538,0,0.094153168,0.056131276,15.3490317,0,0.02130139,25.22413793,142.8749394,0,-34.87201986,11.60093989,0.170103454,4.395200919,1,1.515719526,0,0,0.406516042,-802.4894372,0,-4.790758455,0,0.393802676,12.45193614,2.013557601,8,0.622589532,0.582225284,-5.040255072,0.117954953,1,0,-1.379988679,254.1620966,0,0,3,254.9216533,0,0.552835052,0,1,0,3.45774898,-111.2167126,1.154714678,12,1.761294199,0.515151515,13.26067635,1,0
D0543,1,0,0,0,0,1,0,1,16.76145474,0.632520392,6.50732,0,0.082510937,0.177098858,32.31754472,0,0.015259534,23.06086957,-834.3096015,0,-21.359375,0,0.571884055,-2.256185197,0,1.556128148,0.006359957,0,0.364685123,445.8135307,0.686069014,-8.776948094,1,0.629322496,11.81435946,1.98041287,17,0.59375,0.699933145,1.861497903,0.168330271,2,0,-3.195603147,246.3555697,0,0,6,-259.4612977,0,0.732454614,0,0,0,4.565803635,-80.75097656,1.138901602,29,31.04199219,0.546875,38.36523438,1,0
D0408,0,0,0,11.49902367,0,1,0,0,20.70222593,0.93242854,1.0482,0,0.130306818,0.194467003,4.046463057,2,0.025650038,21.68817204,-478.2324085,0,-13.83471074,9.473725908,0.372893923,10.72354042,0,1.385037776,0,0,0.568306562,-712.3791542,1.892578893,-3.260152521,1,1.217492714,11.82508578,1.803185296,2,0.844524793,0.739080078,-1.585447146,0.593538436,1,0,-1.936070602,213.2940942,0,0,5,997.2892594,0,0.775833789,0,0,0,3.984029907,-168.553719,1.331386669,6,32.89256198,0.409090909,0.917355372,1,0
D0472,0,0,0,0,0,0,0,0,0,0.567239558,3.6566,0,0.115177248,0.127091235,15.7133735,0,0.019021566,22.28571429,-2319.628383,0,-213,0,0.445755742,4.974832672,0,1.581920218,0.008117858,0,0.453628286,759.0661,1.430251322,-5.945703367,2,0.808988834,11.38785599,1.807520119,8,0.664751508,0.733420899,2.236265382,0.232695493,4,0,-3.430007403,221.7227181,0,0,4,522.3574306,0,0.78823178,0,0,0,4.279918563,125,1.28164794,22,96,0.389830508,20,0,0
D0567,0,1,1,0,0,0,5.022633314,0,54.86415093,0.867750743,3.31354,0,0.112608044,0.167546959,7.367072949,0,0.016003797,25.11214953,753.0898351,0,-31.0561106,16.70746729,0.370790812,4.822947072,1,1.645015855,0.004428052,0,0.442852776,-325.5560605,1.531598193,-6.121126865,1,0.393634553,12.51406169,1.85232277,5,0.596954898,0.814269319,-4.232034392,0.141952152,8,0,3.874651125,226.4792908,0,0,4,516.0553367,0,0.673265571,0,0,0,4.101193436,-10.88422867,1.200453347,17,6.566624462,0.440677966,-31.27474012,0,1
D1100,0,0,0,0,0,0,0,0,46.44046154,0.831076299,4.953,0,0.11968994,0.159970004,27.15179581,0,0.016565455,20.68421053,-2168.243837,1,-40.78603571,9.473725908,0.416151733,3.17419636,0,1.464967955,0.005661501,0,0.387632459,-562.1151391,0,-7.33240614,0,0.777232643,29.48231813,1.810492549,14,0.592248512,0.591631153,-4.906340278,0.24453232,8,0,-0.340792343,220.1912675,0,0,5,482.4778466,0,0.765422664,0,0,0,4.84886658,37.71911743,1.223666473,18,28.65307011,0.421686747,47.45304108,0,1
D0043,0,0,0,0,0,0,0,0,6.544756406,0.589195357,1.7405,0,0.178463361,0.114382509,8.633079364,0,0.017035663,28.875,-112.7393738,1,29.02479339,4.417150937,0.49519952,-4.666202528,0,1.658872347,0.006883442,0,0.477971588,-23.92804172,1.312569444,-3.298663254,2,0.36785113,12.23214268,1.816455174,6,0.633608815,0.522952116,-0.797888745,0.046934224,1,0,0.430084338,251.372262,0,0,3,-261.3073416,0,0.555051455,0,1,0,3.216117889,-59.1322314,1.243478261,11,-2.26446281,0.545454545,-22.68595041,0,1
D0862,0,0,0,0,0,0,0,0,67.00834332,0.874819645,2.169,0,0.172471859,0,-0.769384412,0,0.010204082,17.21527778,-389.1012103,0,-117.2183951,28.36461058,0,-5.369604776,0,1.242131519,0.004467277,0,0.366880195,-451.9987649,4.421593352,-5.081908121,0,0.11785113,32.33470759,1.587628067,0,0.419375,0.881205349,-0.01532874,0.020833333,7,0,3.674337982,177.1960515,0,0,0,-773.2230878,0,0.919841473,0,0,0,4.703708191,-89.5475,1.291811558,0,61.96987654,0,25.59858025,0,0
D0718,0,1,0,5.879988336,0,0,0,0,44.35482484,1.108633469,0.5025,0,0.132594765,0.098029674,0,0,0.016758563,19.53571429,-1334.655942,0,-41.49245542,9.473725908,0.253436788,4.404427319,0,1.45072306,0.009636205,0,0.459396986,781.4548891,-0.580125766,-2.374638687,1,0.136082763,12.14580722,1.608980763,0,0.560987654,0.881903935,2.96297319,0.034128709,9,0,-0.575986525,188.2430189,0,0,2,369.9718948,0,0.798105898,0,0,0,3.797771197,290.8888889,1.732582998,5,2.497942387,0.244444444,-48.30589849,0,0
D0120,0,0,0,0,0,0,0,0,0,0.926656223,7.641,0,0.045177932,0.33410016,0,0,0.019305019,14.66206897,1160.713527,0,14.96003002,0,0.36545089,2.937493791,0,1.293095314,0.007532245,0,0.548446979,-427.7439909,18.77748188,-5.308691132,1,0.894786764,6.103966388,1.778980178,0,0.576468381,1.105721079,-2.341912436,0.725437427,5,0,0.319050276,184.1445038,0,0,3,425.9365998,0,1.195267933,0,0,0,5.134533274,-176.0737474,1.823033405,0,-3.315256146,0.232876712,-40.06417714,0,0
D0711,0,0,0,0,0,0,0,0,13.59242839,1.590658076,2.1826,0,0.043901145,0.032075015,10.98621528,0,0.013605442,15.32075472,-561.1926013,0,-16.69927159,6.423349896,0.102062073,1.224824069,0,1.417691349,0,0,0.413473751,197.0878,6.323529541,-2.693333317,0,0.166666667,0,1.778037202,5,0.441207076,0.996515679,0.9070735,0.129099445,2,0,1.806053781,202.4986307,0,0,1,64.91567565,0,1.043902439,0,0,0,3.793309182,-26.64932362,1.820932716,6,-27.95213319,0.193548387,4.734651405,0,0
D0797,0,0,0,0,0,0,0,0,27.68777235,0.881839647,-1.5575,0,0.160021607,0,0,0,0,15.66666667,0,0,0,0,0,18.02296818,0,1.166691489,0,0,0.788095238,0,0,-1.449167986,0,0,6.544756406,1.392475967,0,0.637119114,0.640061591,0,0,1,1,0.898556595,165.0316539,0,0,0,594.7579498,0,0.941470994,0,0,0,2.719125699,269.4598338,2.545849802,0,11.11080332,0,0,0,0
D0428,0,0,0,5.749511833,0,0,0,0,27.68777235,0.892697994,2.7597,0,0.10373275,0.027777778,7.932370927,0,0.022857143,16.88571429,-624.0272365,0,-56.8,4.736862954,0.083333333,11.00403973,0,1.36340727,0,0,0.53388459,-449.2769849,-0.326707294,-2.548703876,0,0.455341801,12.1350809,1.61595237,4,0.5475,0.765079314,-0.917262001,0.198484907,3,0,2.867806261,188.3122226,0,0,1,770.2827809,0,0.956146409,0,0,0,3.885261613,-79.96,1.564579256,6,44.4,0.15,-70.2,0,1
D1016,0,0,0,0,0,0,0,0,6.544756406,0.523424567,-0.621,0,0.206605247,0,0,0,0,17.92857143,-76.40483962,0,-20.9382716,10.84019487,0,-8.201536023,0,1.214171567,0,0,0.53320194,-17.69669304,-0.067592593,-0.021889539,0,0,25.1696446,1.511388144,0,0.459876543,0.847052813,0.423780242,0,1,0,-0.227052857,182.7680396,0,0,0,-229.6430086,0,0.9,0,0,0,2.494102944,-68.54320988,1.613614573,0,-1.765432099,0,7.135802469,0,1
D0467,0,0,0,0,0,0,0,0,0,0.602099917,-1.1154,0,0.275586538,0.027216553,0,0,0.027777778,43.26190476,-413.5837134,0,-10.36540288,19.57364641,0.102062073,0.763257039,0,1.489376656,0,0,0.730522266,144.5265637,3.506301335,2.429447813,1,2.340990258,0,2.074440826,3,1.00591716,1.337068866,2.318840775,1.414024254,2,0,0.219693514,216.2823158,0,0,1,32.05679565,0,0.928933784,0,0,0,2.633861765,-159.035503,1.900385154,5,57.93819855,0.192307692,23.56812039,0,1
D1135,0,1,0,0,0,1,0,0,37.68581732,1.018258047,4.9764,0,0.08021649,0.150616421,14.64274404,0,0.019047619,20.12389381,204.28168,0,-4.729898816,5.106527395,0.28006897,1.788946981,0,1.483343806,0.007494597,0,0.375993523,-211.5429294,4.446276442,-5.486084686,0,0.413860541,5.783244946,1.896290854,7,0.546394714,0.802176877,-3.865927861,0.17095133,6,0,0.901519447,213.7814426,0,0,4,202.1510089,0,0.831674381,0,0,0,4.427895218,-97.15311692,1.241897211,12,-1.731207507,0.389830508,-61.40100227,1,1
D0339,0,0,0,0,0,0,0,0,68.58930864,1.162415324,0.2654,0,0.13226336,0,0,0,0.014285714,15.02173913,14.40339012,0,-51.568,9.473725908,0,11.55171006,0,1.186716203,0.010330579,0,0.665906445,-1260.754742,0.167363473,-4.115076599,0,0,24.78025382,1.430262639,0,0.5504,0.782408673,-2.223791677,0,4,2,7.020531408,164.2788082,0,0,0,1062.757325,0,1.039893617,0,0,0,4.210193736,264.08,2.43854272,0,-2.6048,0,37.984,0,0
D0737,0,0,0,0,0,0,0,0,0,0.553268084,4.1617,0,0.110074281,0.066735895,14.71712878,0,0.015789067,19.67889908,-433.7460205,0,-119.1147541,0,0.25,1.253885576,0,1.513279124,0.008286718,0,0.403705983,-1136.092066,1.974416074,-5.739938506,1,0.555446507,18.36984218,1.782724709,8,0.569739317,0.647316764,-4.868333237,0.200171855,4,0,-0.991348834,211.9930726,0,0,3,136.6735278,0,0.826558266,0,0,0,4.381722571,92.04703037,1.243335641,17,89.6772373,0.278688525,57.26471379,0,1
D1040,0,0,0,0,0,0,0,0,0,0.529357121,4.1809,0,0.10238088,0.341478915,0,0,0.032939245,20.2293578,1438.064567,0,45.2978669,11.60093989,0.425023735,7.925978105,1,1.302963867,0.014437302,0,0.715444349,-914.5804287,8.570412179,-4.363319532,1,1.929295046,34.23228292,1.892348001,0,0.856139053,0.650629911,-6.36968038,1.085066262,3,0,-1.749074998,209.3511409,0,0,4,863.9316135,0,0.71403829,0,0,0,4.334144537,-325.6568047,1.734123288,0,21.37024253,0.326923077,-3.443531303,0,1
D0426,0,0,0,5.749511833,0,0,0,0,6.544756406,0.938468997,5.34142,0,0.058166149,0.056131276,17.50473004,0,0.022018141,15.93,2048.453936,0,65.6538843,0,0.170103454,3.485592122,0,1.360169629,0,0,0.457370271,-98.26858652,0.997407407,-5.331843933,0,0.491987509,5.917906046,1.774256023,8,0.540165289,1.013526309,-0.685790342,0.295818558,6,0,-4.095434492,195.2849612,0,0,2,348.5592122,0,1.079682403,0,0,0,4.576137841,-76.23768595,1.572246022,12,11.76859504,0.236363636,-174.3014876,0,0
D0705,0,0,0,22.99804733,0,1,0,0,55.74829806,1.128932644,4.1711,0,0.145360587,0.2417822,9.395643196,0,0.019646139,20.63803681,-1184.01382,0,-83.26530612,33.15804068,0.492096557,10.25292761,0,1.369046949,0.008287601,0,0.451804346,400.1056712,0.91975315,-6.135578526,1,0.86205535,29.4104097,1.717588094,5,0.658163265,0.739221643,1.576663724,0.34699836,2,0,-0.656489272,210.1613437,0,0,6,1671.2272,0,0.772047424,0,0,0,4.87942208,-181.5102041,1.137481968,15,17.18367347,0.345238095,-61.10204082,1,0
D1182,1,1,0,0,0,1,0,1,0,0.432346165,3.7647,0,0.11296898,0.051834039,13.1868938,0,0.023594701,26.74193548,-174.293217,0,-3.285170068,5.106527395,0.151374715,2.859662556,0,1.450691616,0.01,0,0.475298314,92.16960814,0.318973923,-4.204626793,0,0.536274895,5.783244946,2.132839568,7,0.66122449,0.640073206,-2.08886928,0.21849799,1,0,0.044572476,253.7402663,0,0,3,177.2990785,0,0.710993927,0,0,0,3.644134992,-256.677551,1.279569892,12,-2.262312925,0.428571429,17.69360544,1,1
D0874,0,0,0,0,0,0,0,0,0,0.692374312,3.9591,0,0.073887274,0.374895302,0,0,0.03050722,16.22321429,788.7006593,0,10.5313341,0,0.428855364,3.815087825,0,1.27927902,0,0,0.643996396,-486.4641782,10.04311579,-3.501307414,1,1.085042522,11.51895686,1.793741351,0,0.719723183,0.819996789,-2.968504895,0.894042641,2,0,-0.023412738,184.5512749,0,0,4,427.2898364,0,1.064692013,0,0,0,4.508183149,-314.2802768,1.860834478,0,-11.12533641,0.333333333,15.73394848,0,1
D0367,0,0,0,0,0,0,0,0,7.047671983,1.500554448,3.7496,0,0.041178041,0.06415003,21.88651229,0,0.015306122,16.20289855,-894.1874982,0,-35.77777778,0,0.204124145,0.037330395,0,1.415039049,0.004081216,0,0.348637193,60.46593962,1.10136267,-4.375982034,0,0.166666667,0,1.837945763,10,0.45496384,0.973932092,0.289208007,0.129099445,2,0,2.81739967,207.5861573,0,0,2,2.575797243,0,1.008579088,0,0,0,4.146808569,-28.55555556,1.691568233,12,-30.66666667,0.41025641,24,0,0
D0841,0,0,0,0,0,0,0,0,0,0.333823253,0.961,0,0.146802246,0.015625,-0.751441327,0,0.034635569,19.57894737,-428.4219184,0,-158.8125,0,0.048112522,2.301797787,0,1.38132995,0,0,0.652875168,88.07645371,2.150227702,-2.834210207,0,0.537457479,12.33872767,1.672583904,0,0.6875,0.66638694,-1.003425939,0.12319982,2,0,-6.381375486,196.6195784,0,0,1,131.2024739,0,0.841889881,0,0,0,3.400269853,133,1.631578947,0,67.0625,0.1875,-22.75,0,0
D0283,0,2,0,0,1,0,0,0,10.45576234,0.504868292,1.5261,0,0.13631104,0.073421324,5.975569728,0,0.005789872,36.65853659,-171.5434671,0,-27.16017778,5.733667477,0.185395406,-5.091879797,0,1.938082154,0,0,0.545411412,-447.3619198,1.533235597,-2.525518101,1,0.348461713,4.895483476,2.235483952,6,0.6816,0.745674689,-1.099987196,0.117354024,0,0,1.893651991,257.9073745,0,0,2,-208.7670717,0,0.84116432,0,0,0,2.632541501,2.8032,1.253864651,11,16.63484444,0.52,11.34133333,0,1
D0675,0,0,0,0,0,0,0,0,26.24115118,0.930755336,5.48328,0,0.074319743,0.152126744,32.86538119,0,0.015054945,18.93442623,-950.9485796,0,-81.44444444,4.736862954,0.378355001,0.258501838,0,1.442665639,0.005947626,0,0.417502837,-742.3388416,2.118470726,-7.17149743,0,0.838788481,5.969305288,1.893716492,15,0.572084481,0.696827538,-2.029257735,0.310406145,5,0,-0.084658269,221.509042,0,0,4,31.53722425,0,0.852842809,0,0,0,4.715253301,-146.5555556,1.559235455,18,10.55555556,0.409090909,27.33333333,0,0
D1064,2,1,0,0,1,1,0,2,19.91032313,0.986483837,2.942,0,0.15301966,0.506439635,0,12,0.018977072,19.94422311,1083.818059,0,-70.22395062,52.91818394,1.060404695,-1.650605501,0,1.297120367,0.005937686,0,0.501142145,-773.8582842,5.567185605,-3.221300027,4,0.900102243,122.4609861,1.712180275,0,0.691597222,0.76583153,-1.361105664,0.372494872,2,0,-2.193121243,193.2669263,0,0,10,-414.3019808,0,0.861685148,0,0,1,5.412760302,-213.58,1.308200275,0,16.30728395,0.341666667,-37.91074074,1,1
D0904,0,1,0,0,1,0,0,0,17.8243701,0.642670387,0.76592,0,0.156611981,0.115961562,9.035584867,0,0.022675737,24.98507463,-396.5193639,0,126.5872576,4.552749874,0.368586236,7.130525693,0,1.560625814,0.012345679,0,0.584381817,-69.11318147,0,-1.489319926,1,0.501834206,11.24665317,1.812315819,5,0.765235457,0.652811426,-0.115496911,0.176607552,1,0,0.921659038,216.4849011,0,0,2,477.7452215,0,0.817765568,0,0,0,3.430196635,-91.94736842,1.18693861,11,74.56201908,0.289473684,14.96183441,0,1
D0928,0,0,0,0,0,0,0,0,13.15163837,0.729354928,0.9739,0,0.218034026,0.075698515,2.603863379,0,0.012820513,29.35897436,7.083355068,1,-2.255198488,4.417150937,0.352559179,-1.59038748,0,1.54389057,0,0,0.466351102,-251.6773381,0.677644295,-1.212302915,2,0.284517797,18.25131159,1.614933757,2,0.604914934,0.557372117,-1.360998539,0.020877525,2,0,-0.199725667,235.5486013,0,0,2,-62.02511173,0,0.520608108,0,1,0,2.609391845,-81.11342155,1.074439103,5,23.24763705,0.52173913,14.9073724,0,1
